Citadel Advisors LLC;Proximus;BE0003810273;0,50%;19/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,50%;20/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;21/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;22/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;23/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;24/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;25/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,54%;26/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,54%;27/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,54%;28/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,54%;29/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,54%;30/04/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,54%;01/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,54%;02/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;04/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;05/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;06/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;07/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;08/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;09/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;10/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;11/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;12/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;13/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;14/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;15/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;16/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;17/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;18/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;19/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;20/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;21/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;22/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;23/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,53%;24/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;25/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;26/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;27/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;28/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;29/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;30/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;31/05/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;01/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;02/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;03/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;04/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;05/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,60%;06/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,71%;07/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,71%;08/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,71%;09/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;10/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;11/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;12/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;13/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;14/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;15/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;16/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;17/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;18/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;19/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;20/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;21/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;22/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;23/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;24/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;25/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;26/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;27/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;28/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;29/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;30/06/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;01/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;02/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;03/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;04/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;05/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;06/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;07/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;08/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;09/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,73%;10/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;11/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;12/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;13/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;14/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;15/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;16/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;17/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;18/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;19/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;20/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;21/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;22/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;23/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;24/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;25/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;26/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;27/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;28/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;29/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;30/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;31/07/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;01/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;02/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;03/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;04/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;05/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;06/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;07/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;08/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;09/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;10/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;11/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;12/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;13/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;14/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;15/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;16/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;17/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;18/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;19/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;20/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;21/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;22/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;23/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;24/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;25/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;26/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;27/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;28/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;29/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;30/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;31/08/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;01/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;02/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;03/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;04/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;05/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;06/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;07/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;08/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;09/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;10/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;11/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;12/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;13/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,69%;14/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;15/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;16/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;17/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;18/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;19/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;20/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;21/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;22/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;23/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;24/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;25/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,90%;26/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;27/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;28/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;29/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;30/09/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;01/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;02/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;03/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;04/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;05/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;06/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;07/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;08/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;09/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;10/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,98%;11/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,98%;12/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,98%;13/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,98%;14/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;14/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,98%;15/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;15/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;0,98%;16/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;16/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;17/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;17/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;18/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;18/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;19/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;19/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;20/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;20/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;21/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;21/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;22/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;22/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;23/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;23/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;24/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;24/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;25/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;25/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;26/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;26/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;27/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;27/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;28/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;28/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;29/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;29/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;30/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;30/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;31/10/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;31/10/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;01/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;01/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,01%;02/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;02/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;03/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;03/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;04/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;04/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;05/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;05/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;06/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;06/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;07/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;07/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;08/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;08/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;09/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;09/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;10/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;10/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;11/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;11/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;12/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;12/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;13/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;13/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;14/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;14/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;15/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;15/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;16/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;16/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;17/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;17/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;18/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;18/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;19/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;19/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;20/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;20/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,21%;21/11/2016
Citadel Europe LLP;Proximus;BE0003810273;0,51%;21/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,17%;22/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,17%;23/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,17%;24/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,17%;25/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,17%;26/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,17%;27/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,17%;28/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,17%;29/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,17%;30/11/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,17%;01/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;02/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;03/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;04/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;05/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;06/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;07/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;07/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;08/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;08/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;09/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;09/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;10/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;10/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;11/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;11/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;12/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;12/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;13/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;13/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;14/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;14/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;15/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;15/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;16/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;16/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;17/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;17/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;18/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;18/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;19/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;19/12/2016
Citadel Europe LLP;Proximus;BE0003810273;0,52%;20/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;20/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;21/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;22/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;23/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;24/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;25/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;26/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;27/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;28/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;29/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;30/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;31/12/2016
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;01/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;02/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;03/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;04/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;05/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;06/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;07/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;08/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;09/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;10/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;11/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;12/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;13/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;14/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;15/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;16/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;17/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;18/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;19/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;20/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;21/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;22/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;23/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;24/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;25/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;26/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;27/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;28/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;29/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;30/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;31/01/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;01/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;02/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;03/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;04/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;05/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;06/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,06%;07/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;08/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;09/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;10/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;11/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;12/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;13/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;14/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;15/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;16/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;17/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;18/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;19/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;20/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;21/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;22/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;23/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;24/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;25/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;26/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;27/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,10%;28/02/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;01/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;02/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;03/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;04/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;05/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;06/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;07/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;08/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;09/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;10/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;11/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;12/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;13/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;14/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,20%;15/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,30%;16/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,30%;17/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,30%;18/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,30%;19/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,30%;20/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,30%;21/03/2017
Citadel Advisors LLC;Proximus;BE0003810273;1,30%;22/03/2017
